-2.2278e-07,0.0148592
-2.2276e-07,0.0152606
-2.2274e-07,0.0156188
-2.2272e-07,0.0158165
-2.227e-07,0.0155879
-2.2268e-07,0.0147326
-2.2266e-07,0.0132596
-2.2264e-07,0.011342
-2.2262e-07,0.00924839
-2.226e-07,0.00720109
-2.2258e-07,0.00537302
-2.2256e-07,0.00383832
-2.2254e-07,0.00257535
-2.2252e-07,0.00145442
-2.225e-07,0.000296443
-2.2248e-07,-0.00102211
-2.2246e-07,-0.00250741
-2.2244e-07,-0.00408535
-2.2242e-07,-0.00572505
-2.224e-07,-0.00749135
-2.2238e-07,-0.00946455
-2.2236e-07,-0.011586
-2.2234e-07,-0.0135931
-2.2232e-07,-0.015168
-2.223e-07,-0.0161438
-2.2228e-07,-0.0165606
-2.2226e-07,-0.0165576
-2.2224e-07,-0.0162488
-2.2222e-07,-0.0157485
-2.222e-07,-0.0152452
-2.2218e-07,-0.0150074
-2.2216e-07,-0.0151618
-2.2214e-07,-0.0155509
-2.2212e-07,-0.0158257
-2.221e-07,-0.0157207
-2.2208e-07,-0.0152514
-2.2206e-07,-0.0146338
-2.2204e-07,-0.0140162
-2.2202e-07,-0.0133584
-2.22e-07,-0.0125247
-2.2198e-07,-0.0114964
-2.2196e-07,-0.0104033
-2.2194e-07,-0.00943058
-2.2192e-07,-0.0086061
-2.219e-07,-0.00778162
